t	x
163.3	677.16
163.4	682.29
163.5	687.42
163.6	692.55
163.7	697.68
163.8	702.81
163.9	707.94
164.0	713.07
164.1	718.2
164.2	723.33
164.3	728.46
164.4	733.59
164.5	738.72
164.6	743.85
164.7	748.98
164.8	754.11
164.9	759.24
165.0	764.37
165.1	769.5
165.2	774.63
165.3	779.76
165.4	784.89
165.5	790.02
165.6	795.15
165.7	800.28
165.8	805.41
165.9	810.54
166.0	815.67
166.1	820.8
166.2	825.93
166.3	831.06
166.4	836.19
166.5	841.32
166.6	846.45
166.7	851.58
166.8	856.71
166.9	861.84
167.0	866.97
167.1	872.1
167.2	877.23
167.3	882.36
167.4	887.49
167.5	892.62
167.6	897.75
167.7	902.88
167.8	908.01
167.9	913.14
168.0	918.27
168.1	923.4
168.2	928.53
168.3	933.66
168.4	938.79
168.5	943.92
168.6	949.05
168.7	954.18
168.8	959.31
168.9	964.44
169.0	969.57
169.1	974.7
169.2	979.83
169.3	984.96
169.4	990.09
169.5	995.22
169.6	1000.35
169.7	1005.48
169.8	1010.61
169.9	1015.74
170.0	1020.87
170.1	1026.0
170.2	1031.13
170.3	1036.26
170.4	1041.39
170.5	1046.52
170.6	1051.65
170.7	1056.78
170.8	1061.91
170.9	1067.04
171.0	1072.17
171.1	1077.3
171.2	1082.43
171.3	1087.56
171.4	1092.64
171.5	1097.63
171.6	1102.52
171.7	1107.31
171.8	1112.0
171.9	1116.59
172.0	1121.09
172.1	1125.49
172.2	1129.79
172.3	1133.99
172.4	1138.09
172.5	1142.1
172.6	1146.01
172.7	1149.82
172.8	1153.53
172.9	1157.14
173.0	1160.66
173.1	1164.08
173.2	1167.4
173.3	1170.62
173.4	1173.74
173.5	1176.77
173.6	1179.7
173.7	1182.53
173.8	1185.26
173.9	1187.89
174.0	1190.43
174.1	1192.87
174.2	1195.21
174.3	1197.45
174.4	1199.59
174.5	1201.64
174.6	1203.59
174.7	1205.44
174.8	1207.19
174.9	1208.84
175.0	1210.4
175.1	1211.86
175.2	1213.22
175.3	1214.48
175.4	1215.64
175.5	1216.71
175.6	1217.68
175.7	1218.55
175.8	1219.32
175.9	1219.32
176.0	1219.32
176.1	1219.32
176.2	1219.32
176.3	1219.32
176.4	1219.32
176.5	1219.32
176.6	1219.32
176.7	1219.32
176.8	1219.32
176.9	1219.32
177.0	1219.32
177.1	1219.32
177.2	1219.32
177.3	1219.32
177.4	1219.32
177.5	1219.32
177.6	1219.32
177.7	1219.32
177.8	1219.32
177.9	1219.32
178.0	1219.32
178.1	1219.32
178.2	1219.32
178.3	1219.32
178.4	1219.32
178.5	1219.32
178.6	1219.32
178.7	1219.32
178.8	1219.32
178.9	1219.32
179.0	1219.32
179.1	1219.32
179.2	1219.32
179.3	1219.32
179.4	1219.32
179.5	1219.32
179.6	1219.32
179.7	1219.32
179.8	1219.32
179.9	1219.32
180.0	1219.32
180.1	1219.32
180.2	1219.32
180.3	1219.32
180.4	1219.32
180.5	1219.32
180.6	1219.32
180.7	1219.32
180.8	1219.32
180.9	1219.32
181.0	1219.32
181.1	1219.32
181.2	1219.32
181.3	1219.32
181.4	1219.32
181.5	1219.32
181.6	1219.32
181.7	1219.32
181.8	1219.32
181.9	1219.32
182.0	1219.32
182.1	1219.32
182.2	1219.32
182.3	1219.32
182.4	1219.32
182.5	1219.32
182.6	1219.32
182.7	1219.32
182.8	1219.32
182.9	1219.32
183.0	1219.32
183.1	1219.32
183.2	1219.32
183.3	1219.32
183.4	1219.32
183.5	1219.32
183.6	1219.32
183.7	1219.32
183.8	1219.32
183.9	1219.32
184.0	1219.32
184.1	1219.32
184.2	1219.32
184.3	1219.32
184.4	1219.32
184.5	1219.32
184.6	1219.32
184.7	1219.32
184.8	1219.32
184.9	1219.32
185.0	1219.32
185.1	1219.32
185.2	1219.32
185.3	1219.32
185.4	1219.32
185.5	1219.32
185.6	1219.32
185.7	1219.32
185.8	1219.32
185.9	1219.32
186.0	1219.32
186.1	1219.32
186.2	1219.32
186.3	1219.32
186.4	1219.32
186.5	1219.32
186.6	1219.32
186.7	1219.32
186.8	1219.32
186.9	1219.32
187.0	1219.32
187.1	1219.32
187.2	1219.32
187.3	1219.32
187.4	1219.32
187.5	1219.32
187.6	1219.32
187.7	1219.32
187.8	1219.32
187.9	1219.32
188.0	1219.32
188.1	1219.32
188.2	1219.32
188.3	1219.32
188.4	1219.32
188.5	1219.32
188.6	1219.32
188.7	1219.32
188.8	1219.32
188.9	1219.32
189.0	1219.32
189.1	1219.32
189.2	1219.32
189.3	1219.32
189.4	1219.32
189.5	1219.32
189.6	1219.32
189.7	1219.32
189.8	1219.32
189.9	1219.32
190.0	1219.32
190.1	1219.32
190.2	1219.32
190.3	1219.32
190.4	1219.32
190.5	1219.32
190.6	1219.32
190.7	1219.32
190.8	1219.32
190.9	1219.32
191.0	1219.32
191.1	1219.32
191.2	1219.32
191.3	1219.32
191.4	1219.32
191.5	1219.32
191.6	1219.32
191.7	1219.32
191.8	1219.32
191.9	1219.32
192.0	1219.32
192.1	1219.32
192.2	1219.32
192.3	1219.32
192.4	1219.32
192.5	1219.32
192.6	1219.32
192.7	1219.32
192.8	1219.32
192.9	1219.32
193.0	1219.32
193.1	1219.32
193.2	1219.32
193.3	1219.32
193.4	1219.32
193.5	1219.32
193.6	1219.32
193.7	1219.32
193.8	1219.32
193.9	1219.32
194.0	1219.32
194.1	1219.32
194.2	1219.32
194.3	1219.32
194.4	1219.32
194.5	1219.32
194.6	1219.32
194.7	1219.32
194.8	1219.32
194.9	1219.32
195.0	1219.32
195.1	1219.32
195.2	1219.32
195.3	1219.32
195.4	1219.32
195.5	1219.32
195.6	1219.32
195.7	1219.32
195.8	1219.32
195.9	1219.32
196.0	1219.32
196.1	1219.32
196.2	1219.32
196.3	1219.32
196.4	1219.32
196.5	1219.32
196.6	1219.32
196.7	1219.32
196.8	1219.32
196.9	1219.32
197.0	1219.32
197.1	1219.32
197.2	1219.32
197.3	1219.32
197.4	1219.32
197.5	1219.32
197.6	1219.32
197.7	1219.32
197.8	1219.32
197.9	1219.32
198.0	1219.32
198.1	1219.32
198.2	1219.32
198.3	1219.32
198.4	1219.32
198.5	1219.32
198.6	1219.32
198.7	1219.32
198.8	1219.32
198.9	1219.32
199.0	1219.32
199.1	1219.32
199.2	1219.32
199.3	1219.32
199.4	1219.32
199.5	1219.32
199.6	1219.32
199.7	1219.32
199.8	1219.32
199.9	1219.32
200.0	1219.32
200.1	1219.32
200.2	1219.32
200.3	1219.32
200.4	1219.32
200.5	1219.32
200.6	1219.32
200.7	1219.32
200.8	1219.32
200.9	1219.32
201.0	1219.32
201.1	1219.32
201.2	1219.32
201.3	1219.32
201.4	1219.32
201.5	1219.32
201.6	1219.32
201.7	1219.32
201.8	1219.32
201.9	1219.32
202.0	1219.32
202.1	1219.32
202.2	1219.32
202.3	1219.32
202.4	1219.32
202.5	1219.32
202.6	1219.32
202.7	1219.32
202.8	1219.32
202.9	1219.32
203.0	1219.32
203.1	1219.32
203.2	1219.32
203.3	1219.32
203.4	1219.32
203.5	1219.32
203.6	1219.32
203.7	1219.32
203.8	1219.32
203.9	1219.32
204.0	1219.32
204.1	1219.32
204.2	1219.32
204.3	1219.32
204.4	1219.32
204.5	1219.32
204.6	1219.32
204.7	1219.32
204.8	1219.32
204.9	1219.32
205.0	1219.32
205.1	1219.32
205.2	1219.32
205.3	1219.32
205.4	1219.32
205.5	1219.32
205.6	1219.32
205.7	1219.32
205.8	1219.32
205.9	1219.32
206.0	1219.32
206.1	1219.32
206.2	1219.32
206.3	1219.32
206.4	1219.32
206.5	1219.32
206.6	1219.32
206.7	1219.32
206.8	1219.32
206.9	1219.32
207.0	1219.32
207.1	1219.32
207.2	1219.32
207.3	1219.32
207.4	1219.32
207.5	1219.32
207.6	1219.32
207.7	1219.32
207.8	1219.32
207.9	1219.32
208.0	1219.32
208.1	1219.32
208.2	1219.32
208.3	1219.32
208.4	1219.32
208.5	1219.32
208.6	1219.32
208.7	1219.32
208.8	1219.32
208.9	1219.32
209.0	1219.32
209.1	1219.32
209.2	1219.32
209.3	1219.32
209.4	1219.32
209.5	1219.32
209.6	1219.32
209.7	1219.32
209.8	1219.32
209.9	1219.32
210.0	1219.32
210.1	1219.32
210.2	1219.32
210.3	1219.32
210.4	1219.32
210.5	1219.32
210.6	1219.32
210.7	1219.32
210.8	1219.32
210.9	1219.32
211.0	1219.32
211.1	1219.32
211.2	1219.32
211.3	1219.32
211.4	1219.32
211.5	1219.32
211.6	1219.32
211.7	1219.32
211.8	1219.32
211.9	1219.32
212.0	1219.32
212.1	1219.32
212.2	1219.32
212.3	1219.32
212.4	1219.32
212.5	1219.32
212.6	1219.32
212.7	1219.32
212.8	1219.32
212.9	1219.32
213.0	1219.32
213.1	1219.32
213.2	1219.32
213.3	1219.32
213.4	1219.32
213.5	1219.32
213.6	1219.32
213.7	1219.32
213.8	1219.32
213.9	1219.32
214.0	1219.32
214.1	1219.32
214.2	1219.32
214.3	1219.32
214.4	1219.32
214.5	1219.32
214.6	1219.32
214.7	1219.32
214.8	1219.32
214.9	1219.32
215.0	1219.32
215.1	1219.32
215.2	1219.32
215.3	1219.32
215.4	1219.32
215.5	1219.32
215.6	1219.32
215.7	1219.32
215.8	1219.32
215.9	1219.38
216.0	1219.55
216.1	1219.84
216.2	1220.24
216.3	1220.76
216.4	1221.39
216.5	1222.14
216.6	1223.0
216.7	1223.98
216.8	1225.07
216.9	1226.28
217.0	1227.6
217.1	1229.04
217.2	1230.59
217.3	1232.26
217.4	1234.04
217.5	1235.94
217.6	1237.95
217.7	1240.08
217.8	1242.32
217.9	1244.68
218.0	1247.15
218.1	1249.74
218.2	1252.44
218.3	1255.26
218.4	1258.19
218.5	1261.24
218.6	1264.4
218.7	1267.68
218.8	1271.07
218.9	1274.58
219.0	1278.2
219.1	1281.94
219.2	1285.79
219.3	1289.76
219.4	1293.84
219.5	1298.04
219.6	1302.35
219.7	1306.78
219.8	1311.32
219.9	1315.98
220.0	1320.75
220.1	1325.64
220.2	1330.64
220.3	1335.76
220.4	1340.93
220.5	1346.11
220.6	1351.28
220.7	1356.45
220.8	1361.62
220.9	1366.79
221.0	1371.96
221.1	1377.13
221.2	1382.31
221.3	1387.48
221.4	1392.65
221.5	1397.83
221.6	1403.0
221.7	1408.17
221.8	1413.35
221.9	1418.52
222.0	1423.69
222.1	1428.87
222.2	1434.04
222.3	1439.21
222.4	1444.38
222.5	1449.56
222.6	1454.73
222.7	1459.9
222.8	1465.08
222.9	1470.25
223.0	1475.42
223.1	1480.6
223.2	1485.77
223.3	1490.94
223.4	1496.12
223.5	1501.29
223.6	1506.46
223.7	1511.63
223.8	1516.81
223.9	1521.98
224.0	1527.15
224.1	1532.33
224.2	1537.5
224.3	1542.67
224.4	1547.85
224.5	1553.02
224.6	1558.19
224.7	1563.37
224.8	1568.54
224.9	1573.71
225.0	1578.88
225.1	1584.06
225.2	1589.23
225.3	1594.4
225.4	1599.58
225.5	1604.75
225.6	1609.92
225.7	1615.1
225.8	1620.27
225.9	1625.44
226.0	1630.62
226.1	1635.79
226.2	1640.96
226.3	1646.13
226.4	1651.31
226.5	1656.48
226.6	1661.65
226.7	1666.83
226.8	1672.0
226.9	1677.17
227.0	1682.35
227.1	1687.52
227.2	1692.69
227.3	1697.87
227.4	1703.04
227.5	1708.21
227.6	1713.38
227.7	1718.56
227.8	1723.73
227.9	1728.9
228.0	1734.08
228.1	1739.25
228.2	1744.42
228.3	1749.6
228.4	1754.77
228.5	1759.94
228.6	1765.12
228.7	1770.29
228.8	1775.46
228.9	1780.63
229.0	1785.81
229.1	1790.98
229.2	1796.15
229.3	1801.33
229.4	1806.5
229.5	1811.67
229.6	1816.85
229.7	1822.02
229.8	1827.19
229.9	1832.37
230.0	1837.54
230.1	1842.71
230.2	1847.88
230.3	1853.06
230.4	1858.23
230.5	1863.4
230.6	1868.58
230.7	1873.75
230.8	1878.92
230.9	1884.1
231.0	1889.27
231.1	1894.44
231.2	1899.62
231.3	1904.79
231.4	1909.96
231.5	1915.13
231.6	1920.31
231.7	1925.48
231.8	1930.65
231.9	1935.83
232.0	1941.0
232.1	1946.17
232.2	1951.35
232.3	1956.52
232.4	1961.69
232.5	1966.87
232.6	1972.04
232.7	1977.21
232.8	1982.38
232.9	1987.56
233.0	1992.73
233.1	1997.9
233.2	2003.08
233.3	2008.25
233.4	2013.42
233.5	2018.6
233.6	2023.77
233.7	2028.94
233.8	2034.12
233.9	2039.29
234.0	2044.46
234.1	2049.64
234.2	2054.82
234.3	2060.0
234.4	2065.18
234.5	2070.36
234.6	2075.54
234.7	2080.72
234.8	2085.89
234.9	2091.07
235.0	2096.25
235.1	2101.43
235.2	2106.61
235.3	2111.79
235.4	2116.97
235.5	2122.14
235.6	2127.32
235.7	2132.5
235.8	2137.68
235.9	2142.86
236.0	2148.04
236.1	2153.22
236.2	2158.39
236.3	2163.57
236.4	2168.75
236.5	2173.93
236.6	2179.11
236.7	2184.29
236.8	2189.47
236.9	2194.64
237.0	2199.82
237.1	2205.0
237.2	2210.18
237.3	2215.36
237.4	2220.54
237.5	2225.72
237.6	2230.89
237.7	2236.07
237.8	2241.25
237.9	2246.43
238.0	2251.61
238.1	2256.79
238.2	2261.97
238.3	2267.14
238.4	2272.32
238.5	2277.5
238.6	2282.68
238.7	2287.86
238.8	2293.04
238.9	2298.22
239.0	2303.39
239.1	2308.57
239.2	2313.75
239.3	2318.93
239.4	2324.11
239.5	2329.29
239.6	2334.47
239.7	2339.64
239.8	2344.82
239.9	2350.0
240.0	2355.18
240.1	2360.36
240.2	2365.54
240.3	2370.72
240.4	2375.89
240.5	2381.07
240.6	2386.25
240.7	2391.43
240.8	2396.61
240.9	2401.79
241.0	2406.97
241.1	2412.14
241.2	2417.32
241.3	2422.5
241.4	2427.68
241.5	2432.86
241.6	2438.04
241.7	2443.22
241.8	2448.39
241.9	2453.57
242.0	2458.75
242.1	2463.93
242.2	2469.11
242.3	2474.29
242.4	2479.47
242.5	2484.64
242.6	2489.82
242.7	2495.0
242.8	2500.18
242.9	2505.36
243.0	2510.54
243.1	2515.72
243.2	2520.89
243.3	2526.07
243.4	2531.25
243.5	2536.43
243.6	2541.61
243.7	2546.79
243.8	2551.97
243.9	2557.14
244.0	2562.32
244.1	2567.5
244.2	2572.68
244.3	2577.86
244.4	2583.04
244.5	2588.22
244.6	2593.39
244.7	2598.57
244.8	2603.75
244.9	2608.93
245.0	2614.11
245.1	2619.29
245.2	2624.47
245.3	2629.64
245.4	2634.82
245.5	2640.0
245.6	2645.18
245.7	2650.36
245.8	2655.54
245.9	2660.72
246.0	2665.89
246.1	2671.07
246.2	2676.25
246.3	2681.43
246.4	2686.61
246.5	2691.79
246.6	2696.97
246.7	2702.14
246.8	2707.32
246.9	2712.5
247.0	2717.68
247.1	2722.86
247.2	2728.04
247.3	2733.22
247.4	2738.39
247.5	2743.57
247.6	2748.75
247.7	2753.93
247.8	2759.11
247.9	2764.29
248.0	2769.47
248.1	2774.64
248.2	2779.82
248.3	2785.0
248.4	2790.18
248.5	2795.36
248.6	2800.54
248.7	2805.72
248.8	2810.89
248.9	2816.07
249.0	2821.25
249.1	2826.43
249.2	2831.61
249.3	2836.79
249.4	2841.97
249.5	2847.14
249.6	2852.32
249.7	2857.5
249.8	2862.68
249.9	2867.86
250.0	2873.04
250.1	2878.22
250.2	2883.39
250.3	2888.57
250.4	2893.75
250.5	2898.93
250.6	2904.11
250.7	2909.29
250.8	2914.47
250.9	2919.64
251.0	2924.82
251.1	2930.0
251.2	2935.18
251.3	2940.36
251.4	2945.54
251.5	2950.72
251.6	2955.89
251.7	2961.07
251.8	2966.25
251.9	2971.43
252.0	2976.61
252.1	2981.79
252.2	2986.97
252.3	2992.14
252.4	2997.32
252.5	3002.5
252.6	3007.68
252.7	3012.86
252.8	3018.04
252.9	3023.22
253.0	3028.39
253.1	3033.57
253.2	3038.75
253.3	3043.93
253.4	3049.11
253.5	3054.29
253.6	3059.47
253.7	3064.64
253.8	3069.82
253.9	3075.0
254.0	3080.18
254.1	3085.36
254.2	3090.54
254.3	3095.72
254.4	3100.89
254.5	3106.07
254.6	3111.25
254.7	3116.43
254.8	3121.61
254.9	3126.79
255.0	3131.97
255.1	3137.14
255.2	3142.32
255.3	3147.5
255.4	3152.68
255.5	3157.86
255.6	3163.04
255.7	3168.22
255.8	3173.39
255.9	3178.57
256.0	3183.75
256.1	3188.93
256.2	3194.11
256.3	3199.29
256.4	3204.47
256.5	3209.64
256.6	3214.82
256.7	3220.0
256.8	3225.18
256.9	3230.36
257.0	3235.54
257.1	3240.72
257.2	3245.89
257.3	3251.07
257.4	3256.25
257.5	3261.43
257.6	3266.61
257.7	3271.79
257.8	3276.97
257.9	3282.14
258.0	3287.32
258.1	3292.5
258.2	3297.68
258.3	3302.86
258.4	3308.04
258.5	3313.22
258.6	3318.39
258.7	3323.57
258.8	3328.75
258.9	3333.93
259.0	3339.11
259.1	3344.29
259.2	3349.47
259.3	3354.64
259.4	3359.82
259.5	3365.0
259.6	3370.18
259.7	3375.36
259.8	3380.54
259.9	3385.72
260.0	3390.89
260.1	3396.07
260.2	3401.25
260.3	3406.43
260.4	3411.61
260.5	3416.79
260.6	3421.97
260.7	3427.14
260.8	3432.32
260.9	3437.5
261.0	3442.68
261.1	3447.86
261.2	3453.04
261.3	3458.22
261.4	3463.39
261.5	3468.57
261.6	3473.75
261.7	3478.93
261.8	3484.11
261.9	3489.29
262.0	3494.47
262.1	3499.64
262.2	3504.82
262.3	3510.0
262.4	3515.18
262.5	3520.36
262.6	3525.54
262.7	3530.72
262.8	3535.89
262.9	3541.07
263.0	3546.25
263.1	3551.43
263.2	3556.61
263.3	3561.79
263.4	3566.97
263.5	3572.14
263.6	3577.32
263.7	3582.5
263.8	3587.68
263.9	3592.86
264.0	3598.04
264.1	3603.22
264.2	3608.39
264.3	3613.57
264.4	3618.75
264.5	3623.93
264.6	3629.11
264.7	3634.29
264.8	3639.47
264.9	3644.64
265.0	3649.82
265.1	3655.0
265.2	3660.18
265.3	3665.36
265.4	3670.54
265.5	3675.72
265.6	3680.89
265.7	3686.07
265.8	3691.25
265.9	3696.43
266.0	3701.61
266.1	3706.79
266.2	3711.97
266.3	3717.14
266.4	3722.32
266.5	3727.5
266.6	3732.68
266.7	3737.86
266.8	3743.04
266.9	3748.22
267.0	3753.39
267.1	3758.57
267.2	3763.75
267.3	3768.93
267.4	3774.11
267.5	3779.29
267.6	3784.47
267.7	3789.64
267.8	3794.82
267.9	3800.0
268.0	3805.18
268.1	3810.36
268.2	3815.54
268.3	3820.72
268.4	3825.89
268.5	3831.07
268.6	3836.25
268.7	3841.43
268.8	3846.61
268.9	3851.79
269.0	3856.97
269.1	3862.14
269.2	3867.32
269.3	3872.5
269.4	3877.68
269.5	3882.86
269.6	3888.04
269.7	3893.22
269.8	3898.39
269.9	3903.57
270.0	3908.75
270.1	3913.93
270.2	3919.11
270.3	3924.29
270.4	3929.47
270.5	3934.64
270.6	3939.82
270.7	3945.0
270.8	3950.18
270.9	3955.36
271.0	3960.54
271.1	3965.72
271.2	3970.89
271.3	3976.07
271.4	3981.25
271.5	3986.43
271.6	3991.61
271.7	3996.79
271.8	4001.97
271.9	4007.14
272.0	4012.32
272.1	4017.5
272.2	4022.68
272.3	4027.86
272.4	4033.04
272.5	4038.22
272.6	4043.39
272.7	4048.57
272.8	4053.75
272.9	4058.93
273.0	4064.11
273.1	4069.29
273.2	4074.47
273.3	4079.64
273.4	4084.82
273.5	4090.0
273.6	4095.18
273.7	4100.35
273.8	4105.53
273.9	4110.7
274.0	4115.88
274.1	4121.06
274.2	4126.24
274.3	4131.41
274.4	4136.59
274.5	4141.77
274.6	4146.95
274.7	4152.12
274.8	4157.3
274.9	4162.48
275.0	4167.65
275.1	4172.82
275.2	4177.99
275.3	4183.16
275.4	4188.34
275.5	4193.52
275.6	4198.7
275.7	4203.88
275.8	4209.06
275.9	4214.24
276.0	4219.41
276.1	4224.59
276.2	4229.77
276.3	4234.95
276.4	4240.12
276.5	4245.3
276.6	4250.48
276.7	4255.65
276.8	4260.82
276.9	4265.99
277.0	4271.16
277.1	4276.34
277.2	4281.52
277.3	4286.7
277.4	4291.88
277.5	4297.06
277.6	4302.24
277.7	4307.41
277.8	4312.59
277.9	4317.77
278.0	4322.95
278.1	4328.12
278.2	4333.3
278.3	4338.48
278.4	4343.65
278.5	4348.82
278.6	4353.99
278.7	4359.16
278.8	4364.34
278.9	4369.52
279.0	4374.7
279.1	4379.88
279.2	4385.06
279.3	4390.24
279.4	4395.41
279.5	4400.59
279.6	4405.77
279.7	4410.95
279.8	4416.12
279.9	4421.3
280.0	4426.48
280.1	4431.65
280.2	4436.82
280.3	4441.99
280.4	4447.16
280.5	4452.34
280.6	4457.52
280.7	4462.7
280.8	4467.88
280.9	4473.06
281.0	4478.24
281.1	4483.41
281.2	4488.59
281.3	4493.77
281.4	4498.95
281.5	4504.12
281.6	4509.3
281.7	4514.48
281.8	4519.65
281.9	4524.82
282.0	4529.99
282.1	4535.16
282.2	4540.34
282.3	4545.52
282.4	4550.7
282.5	4555.88
282.6	4561.06
282.7	4566.24
282.8	4571.41
282.9	4576.59
283.0	4581.77
283.1	4586.95
283.2	4592.12
283.3	4597.3
283.4	4602.48
283.5	4607.65
283.6	4612.82
283.7	4617.99
283.8	4623.16
283.9	4628.34
284.0	4633.52
284.1	4638.7
284.2	4643.88
284.3	4649.06
284.4	4654.24
284.5	4659.41
284.6	4664.59
284.7	4669.77
284.8	4674.95
284.9	4680.12
285.0	4685.3
285.1	4690.48
285.2	4695.65
285.3	4700.82
285.4	4705.99
285.5	4711.16
285.6	4716.34
285.7	4721.52
285.8	4726.7
285.9	4731.88
286.0	4737.06
286.1	4742.24
286.2	4747.41
286.3	4752.59
286.4	4757.77
286.5	4762.95
286.6	4768.12
286.7	4773.3
286.8	4778.48
286.9	4783.65
287.0	4788.82
287.1	4793.99
287.2	4799.16
287.3	4804.34
287.4	4809.52
287.5	4814.7
287.6	4819.88
287.7	4825.06
287.8	4830.24
287.9	4835.41
288.0	4840.59
288.1	4845.77
288.2	4850.95
288.3	4856.12
288.4	4861.3
288.5	4866.48
288.6	4871.65
288.7	4876.82
288.8	4881.99
288.9	4887.16
289.0	4892.34
289.1	4897.52
289.2	4902.7
289.3	4907.88
289.4	4913.04
289.5	4918.18
289.6	4923.29
289.7	4928.38
289.8	4933.44
289.9	4938.48
290.0	4943.49
290.1	4948.48
290.2	4953.44
290.3	4958.38
290.4	4963.29
290.5	4968.18
290.6	4973.04
290.7	4977.88
290.8	4982.69
290.9	4987.48
291.0	4992.24
291.1	4996.98
291.2	5001.69
291.3	5006.38
291.4	5011.04
291.5	5015.68
291.6	5020.29
291.7	5024.88
291.8	5029.44
291.9	5033.98
292.0	5038.49
292.1	5042.98
292.2	5047.44
292.3	5051.88
292.4	5056.29
292.5	5060.68
292.6	5065.04
292.7	5069.38
292.8	5073.69
292.9	5077.98
293.0	5082.24
293.1	5086.48
293.2	5090.69
293.3	5094.89
293.4	5099.09
293.5	5103.29
293.6	5107.49
293.7	5111.69
293.8	5115.89
293.9	5120.09
294.0	5124.29
294.1	5128.49
294.2	5132.69
294.3	5136.89
294.4	5141.09
294.5	5145.29
294.6	5149.49
294.7	5153.69
294.8	5157.89
294.9	5162.09
295.0	5166.29
295.1	5170.49
295.2	5174.69
295.3	5178.89
295.4	5183.09
295.5	5187.29
295.6	5191.49
295.7	5195.69
295.8	5199.89
295.9	5204.09
296.0	5208.29
296.1	5212.49
296.2	5216.69
296.3	5220.89
296.4	5225.09
296.5	5229.29
296.6	5233.49
296.7	5237.69
296.8	5241.89
296.9	5246.09
297.0	5250.29
297.1	5254.49
297.2	5258.69
297.3	5262.89
297.4	5267.09
297.5	5271.29
297.6	5275.49
297.7	5279.69
297.8	5283.89
297.9	5288.09
298.0	5292.29
298.1	5296.49
298.2	5300.69
298.3	5304.89
298.4	5309.09
298.5	5313.29
298.6	5317.49
298.7	5321.69
298.8	5325.89
298.9	5330.15
299.0	5334.52
299.1	5339.01
299.2	5343.61
299.3	5348.33
299.4	5353.16
299.5	5358.11
299.6	5363.17
299.7	5368.35
299.8	5373.59
299.9	5378.82
300.0	5384.05
300.1	5389.28
300.2	5394.51
300.3	5399.74
300.4	5404.97
300.5	5410.2
300.6	5415.43
300.7	5420.66
300.8	5425.89
300.9	5431.12
301.0	5436.35
301.1	5441.59
301.2	5446.82
301.3	5452.05
301.4	5457.28
301.5	5462.51
301.6	5467.74
301.7	5472.97
301.8	5478.2
301.9	5483.43
302.0	5488.66
302.1	5493.89
302.2	5499.12
302.3	5504.35
302.4	5509.59
302.5	5514.82
302.6	5520.05
302.7	5525.28
302.8	5530.51
302.9	5535.74
303.0	5540.97
303.1	5546.2
303.2	5551.43
303.3	5556.66
303.4	5561.89
303.5	5567.12
303.6	5572.35
303.7	5577.59
303.8	5582.82
303.9	5588.05
304.0	5593.28
304.1	5598.51
304.2	5603.74
304.3	5608.97
304.4	5614.2
304.5	5619.43
304.6	5624.66
304.7	5629.89
304.8	5635.12
304.9	5640.35
305.0	5645.59
305.1	5650.82
305.2	5656.05
305.3	5661.28
305.4	5666.51
305.5	5671.74
305.6	5676.97
305.7	5682.2
305.8	5687.43
305.9	5692.66
306.0	5697.89
306.1	5703.12
306.2	5708.35
306.3	5713.59
306.4	5718.82
306.5	5724.05
306.6	5729.28
306.7	5734.51
306.8	5739.74
306.9	5744.97
307.0	5750.2
307.1	5755.43
307.2	5760.66
307.3	5765.89
307.4	5771.12
307.5	5776.35
307.6	5781.59
